date,state,Sum of accumulate_cases,total recovered,Sum of accumulate_deaths,Sum of deaths_new,Sum of cases_new,recovered_per_day
19-03-20,W.P. Kuala Lumpur,123,0,0,0,4,0
20-03-20,W.P. Kuala Lumpur,139,0,0,0,16,0
21-03-20,W.P. Kuala Lumpur,166,0,1,1,27,0
22-03-20,W.P. Kuala Lumpur,183,0,1,0,17,0
23-03-20,W.P. Kuala Lumpur,242,0,2,1,59,0
24-03-20,W.P. Kuala Lumpur,257,0,2,0,15,0
25-03-20,W.P. Kuala Lumpur,270,0,2,0,13,0
26-03-20,W.P. Kuala Lumpur,321,10,2,0,51,10
27-03-20,W.P. Kuala Lumpur,323,22,3,1,2,12
28-03-20,W.P. Kuala Lumpur,344,31,3,0,21,9
29-03-20,W.P. Kuala Lumpur,372,58,4,1,28,27
30-03-20,W.P. Kuala Lumpur,396,63,4,0,24,5
31-03-20,W.P. Kuala Lumpur,430,79,4,0,34,16
01-04-20,W.P. Kuala Lumpur,455,88,6,2,25,9
02-04-20,W.P. Kuala Lumpur,488,101,6,0,33,13
03-04-20,W.P. Kuala Lumpur,543,113,6,0,55,12
04-04-20,W.P. Kuala Lumpur,595,129,7,1,52,16
05-04-20,W.P. Kuala Lumpur,622,142,8,1,27,13
06-04-20,W.P. Kuala Lumpur,640,161,8,0,18,19
07-04-20,W.P. Kuala Lumpur,671,166,8,0,31,5
08-04-20,W.P. Kuala Lumpur,685,207,9,1,14,41
09-04-20,W.P. Kuala Lumpur,699,236,9,0,14,29
10-04-20,W.P. Kuala Lumpur,713,258,9,0,14,22
11-04-20,W.P. Kuala Lumpur,759,280,10,1,46,22
12-04-20,W.P. Kuala Lumpur,803,289,10,0,44,9
13-04-20,W.P. Kuala Lumpur,830,331,10,0,27,42
14-04-20,W.P. Kuala Lumpur,899,362,11,1,69,31
15-04-20,W.P. Kuala Lumpur,926,389,11,0,27,27
16-04-20,W.P. Kuala Lumpur,952,396,12,1,26,7
17-04-20,W.P. Kuala Lumpur,971,402,12,0,19,6
18-04-20,W.P. Kuala Lumpur,985,406,14,2,14,4
19-04-20,W.P. Kuala Lumpur,1004,415,14,0,19,9
20-04-20,W.P. Kuala Lumpur,1008,429,14,0,4,14
21-04-20,W.P. Kuala Lumpur,1021,439,15,1,13,10
22-04-20,W.P. Kuala Lumpur,1037,458,15,0,16,19
23-04-20,W.P. Kuala Lumpur,1066,484,15,0,29,26
24-04-20,W.P. Kuala Lumpur,1115,499,15,0,49,15
25-04-20,W.P. Kuala Lumpur,1154,508,15,0,39,9
26-04-20,W.P. Kuala Lumpur,1170,515,15,0,16,7
27-04-20,W.P. Kuala Lumpur,1200,517,15,0,30,2
28-04-20,W.P. Kuala Lumpur,1214,525,15,0,14,8
29-04-20,W.P. Kuala Lumpur,1222,536,15,0,8,11
30-04-20,W.P. Kuala Lumpur,1232,542,15,0,10,6
01-05-20,W.P. Kuala Lumpur,1264,547,16,1,32,5
02-05-20,W.P. Kuala Lumpur,1278,553,16,0,14,6
03-05-20,W.P. Kuala Lumpur,1308,580,17,1,30,27
04-05-20,W.P. Kuala Lumpur,1333,586,17,0,25,6
05-05-20,W.P. Kuala Lumpur,1356,595,17,0,23,9
06-05-20,W.P. Kuala Lumpur,1378,598,17,0,22,3
07-05-20,W.P. Kuala Lumpur,1398,602,17,0,20,4
08-05-20,W.P. Kuala Lumpur,1404,619,17,0,6,17
09-05-20,W.P. Kuala Lumpur,1414,620,17,0,10,1
10-05-20,W.P. Kuala Lumpur,1423,623,17,0,9,3
11-05-20,W.P. Kuala Lumpur,1458,624,17,0,35,1
12-05-20,W.P. Kuala Lumpur,1470,625,17,0,12,1
13-05-20,W.P. Kuala Lumpur,1475,627,17,0,5,2
14-05-20,W.P. Kuala Lumpur,1493,627,17,0,18,0
15-05-20,W.P. Kuala Lumpur,1508,628,17,0,15,1
16-05-20,W.P. Kuala Lumpur,1515,634,17,0,7,6
17-05-20,W.P. Kuala Lumpur,1528,634,17,0,13,0
18-05-20,W.P. Kuala Lumpur,1566,634,17,0,38,0
19-05-20,W.P. Kuala Lumpur,1588,634,17,0,22,0
20-05-20,W.P. Kuala Lumpur,1598,639,17,0,10,5
21-05-20,W.P. Kuala Lumpur,1637,639,17,0,39,0
22-05-20,W.P. Kuala Lumpur,1676,639,17,0,39,0
23-05-20,W.P. Kuala Lumpur,1681,643,17,0,5,4
24-05-20,W.P. Kuala Lumpur,1692,643,17,0,11,0
25-05-20,W.P. Kuala Lumpur,1807,643,17,0,115,0
26-05-20,W.P. Kuala Lumpur,1984,643,17,0,177,0
27-05-20,W.P. Kuala Lumpur,1990,645,17,0,6,2
28-05-20,W.P. Kuala Lumpur,1997,646,17,0,7,1
29-05-20,W.P. Kuala Lumpur,2007,646,17,0,10,0
30-05-20,W.P. Kuala Lumpur,2020,646,17,0,13,0
31-05-20,W.P. Kuala Lumpur,2028,646,17,0,8,0
01-06-20,W.P. Kuala Lumpur,2039,646,17,0,11,0
02-06-20,W.P. Kuala Lumpur,2044,650,17,0,5,4
03-06-20,W.P. Kuala Lumpur,2099,651,17,0,55,1
04-06-20,W.P. Kuala Lumpur,2370,652,17,0,271,1
05-06-20,W.P. Kuala Lumpur,2374,652,17,0,4,0
06-06-20,W.P. Kuala Lumpur,2389,654,17,0,15,2
07-06-20,W.P. Kuala Lumpur,2393,655,17,0,4,1
08-06-20,W.P. Kuala Lumpur,2394,655,17,0,1,0
09-06-20,W.P. Kuala Lumpur,2398,655,17,0,4,0
10-06-20,W.P. Kuala Lumpur,2398,656,17,0,0,1
11-06-20,W.P. Kuala Lumpur,2399,656,17,0,1,0
12-06-20,W.P. Kuala Lumpur,2409,656,17,0,10,0
13-06-20,W.P. Kuala Lumpur,2410,656,17,0,1,0
14-06-20,W.P. Kuala Lumpur,2414,656,18,1,4,0
15-06-20,W.P. Kuala Lumpur,2415,656,18,0,1,0
16-06-20,W.P. Kuala Lumpur,2417,656,18,0,2,0
17-06-20,W.P. Kuala Lumpur,2418,656,18,0,1,0
18-06-20,W.P. Kuala Lumpur,2422,656,18,0,4,0
19-06-20,W.P. Kuala Lumpur,2423,656,18,0,1,0
20-06-20,W.P. Kuala Lumpur,2430,656,18,0,7,0
21-06-20,W.P. Kuala Lumpur,2430,656,18,0,0,0
22-06-20,W.P. Kuala Lumpur,2430,656,18,0,0,0
23-06-20,W.P. Kuala Lumpur,2430,656,18,0,0,0
24-06-20,W.P. Kuala Lumpur,2430,656,18,0,0,0
25-06-20,W.P. Kuala Lumpur,2430,656,18,0,0,0
26-06-20,W.P. Kuala Lumpur,2431,656,18,0,1,0
27-06-20,W.P. Kuala Lumpur,2435,656,18,0,4,0
28-06-20,W.P. Kuala Lumpur,2436,656,18,0,1,0
29-06-20,W.P. Kuala Lumpur,2436,656,18,0,0,0
30-06-20,W.P. Kuala Lumpur,2436,656,18,0,0,0
01-07-20,W.P. Kuala Lumpur,2436,656,18,0,0,0
02-07-20,W.P. Kuala Lumpur,2437,656,18,0,1,0
03-07-20,W.P. Kuala Lumpur,2437,656,18,0,0,0
04-07-20,W.P. Kuala Lumpur,2438,656,18,0,1,0
05-07-20,W.P. Kuala Lumpur,2438,656,18,0,0,0
06-07-20,W.P. Kuala Lumpur,2439,656,18,0,1,0
07-07-20,W.P. Kuala Lumpur,2441,656,18,0,2,0
08-07-20,W.P. Kuala Lumpur,2442,656,18,0,1,0
09-07-20,W.P. Kuala Lumpur,2445,656,18,0,3,0
10-07-20,W.P. Kuala Lumpur,2445,656,18,0,0,0
11-07-20,W.P. Kuala Lumpur,2445,656,18,0,0,0
12-07-20,W.P. Kuala Lumpur,2445,656,18,0,0,0
13-07-20,W.P. Kuala Lumpur,2445,656,18,0,0,0
14-07-20,W.P. Kuala Lumpur,2446,656,18,0,1,0
15-07-20,W.P. Kuala Lumpur,2447,656,18,0,1,0
16-07-20,W.P. Kuala Lumpur,2448,656,18,0,1,0
17-07-20,W.P. Kuala Lumpur,2448,656,18,0,0,0
18-07-20,W.P. Kuala Lumpur,2448,656,18,0,0,0
19-07-20,W.P. Kuala Lumpur,2450,656,18,0,2,0
20-07-20,W.P. Kuala Lumpur,2450,656,18,0,0,0
21-07-20,W.P. Kuala Lumpur,2451,656,18,0,1,0
22-07-20,W.P. Kuala Lumpur,2453,656,18,0,2,0
23-07-20,W.P. Kuala Lumpur,2454,656,18,0,1,0
24-07-20,W.P. Kuala Lumpur,2454,656,18,0,0,0
25-07-20,W.P. Kuala Lumpur,2458,656,18,0,4,0
26-07-20,W.P. Kuala Lumpur,2460,656,18,0,2,0
27-07-20,W.P. Kuala Lumpur,2462,656,18,0,2,0
28-07-20,W.P. Kuala Lumpur,2466,656,18,0,4,0
29-07-20,W.P. Kuala Lumpur,2472,656,18,0,6,0
30-07-20,W.P. Kuala Lumpur,2473,656,18,0,1,0
31-07-20,W.P. Kuala Lumpur,2476,656,18,0,3,0
01-08-20,W.P. Kuala Lumpur,2476,656,18,0,0,0
02-08-20,W.P. Kuala Lumpur,2476,656,18,0,0,0
03-08-20,W.P. Kuala Lumpur,2476,656,18,0,0,0
04-08-20,W.P. Kuala Lumpur,2476,656,18,0,0,0
05-08-20,W.P. Kuala Lumpur,2491,656,18,0,15,0
06-08-20,W.P. Kuala Lumpur,2493,656,18,0,2,0
07-08-20,W.P. Kuala Lumpur,2496,656,18,0,3,0
08-08-20,W.P. Kuala Lumpur,2499,656,18,0,3,0
09-08-20,W.P. Kuala Lumpur,2506,656,18,0,7,0
10-08-20,W.P. Kuala Lumpur,2507,656,18,0,1,0
11-08-20,W.P. Kuala Lumpur,2513,656,18,0,6,0
12-08-20,W.P. Kuala Lumpur,2517,656,18,0,4,0
13-08-20,W.P. Kuala Lumpur,2520,656,18,0,3,0
14-08-20,W.P. Kuala Lumpur,2523,656,18,0,3,0
15-08-20,W.P. Kuala Lumpur,2529,656,18,0,6,0
16-08-20,W.P. Kuala Lumpur,2542,656,18,0,13,0
17-08-20,W.P. Kuala Lumpur,2547,656,18,0,5,0
18-08-20,W.P. Kuala Lumpur,2548,656,18,0,1,0
19-08-20,W.P. Kuala Lumpur,2551,656,18,0,3,0
20-08-20,W.P. Kuala Lumpur,2551,656,18,0,0,0
21-08-20,W.P. Kuala Lumpur,2554,656,18,0,3,0
22-08-20,W.P. Kuala Lumpur,2555,656,18,0,1,0
23-08-20,W.P. Kuala Lumpur,2558,656,18,0,3,0
24-08-20,W.P. Kuala Lumpur,2560,656,18,0,2,0
25-08-20,W.P. Kuala Lumpur,2560,656,18,0,0,0
26-08-20,W.P. Kuala Lumpur,2560,656,18,0,0,0
27-08-20,W.P. Kuala Lumpur,2560,657,18,0,0,1
28-08-20,W.P. Kuala Lumpur,2565,657,18,0,5,0
29-08-20,W.P. Kuala Lumpur,2573,657,18,0,8,0
30-08-20,W.P. Kuala Lumpur,2587,657,18,0,14,0
31-08-20,W.P. Kuala Lumpur,2587,657,18,0,0,0
01-09-20,W.P. Kuala Lumpur,2587,657,18,0,0,0
02-09-20,W.P. Kuala Lumpur,2591,657,18,0,4,0
03-09-20,W.P. Kuala Lumpur,2592,657,18,0,1,0
04-09-20,W.P. Kuala Lumpur,2599,657,18,0,7,0
05-09-20,W.P. Kuala Lumpur,2603,657,18,0,4,0
06-09-20,W.P. Kuala Lumpur,2606,657,18,0,3,0
07-09-20,W.P. Kuala Lumpur,2610,657,18,0,4,0
08-09-20,W.P. Kuala Lumpur,2615,657,18,0,5,0
09-09-20,W.P. Kuala Lumpur,2616,657,18,0,1,0
10-09-20,W.P. Kuala Lumpur,2616,657,18,0,0,0
11-09-20,W.P. Kuala Lumpur,2616,657,18,0,0,0
12-09-20,W.P. Kuala Lumpur,2618,657,18,0,2,0
13-09-20,W.P. Kuala Lumpur,2619,657,18,0,1,0
14-09-20,W.P. Kuala Lumpur,2620,657,18,0,1,0
15-09-20,W.P. Kuala Lumpur,2625,657,18,0,5,0
16-09-20,W.P. Kuala Lumpur,2625,657,18,0,0,0
17-09-20,W.P. Kuala Lumpur,2625,657,18,0,0,0
18-09-20,W.P. Kuala Lumpur,2625,657,18,0,0,0
19-09-20,W.P. Kuala Lumpur,2627,657,18,0,2,0
20-09-20,W.P. Kuala Lumpur,2633,657,18,0,6,0
21-09-20,W.P. Kuala Lumpur,2636,657,18,0,3,0
22-09-20,W.P. Kuala Lumpur,2645,657,18,0,9,0
23-09-20,W.P. Kuala Lumpur,2650,657,18,0,5,0
24-09-20,W.P. Kuala Lumpur,2650,657,18,0,0,0
25-09-20,W.P. Kuala Lumpur,2652,657,18,0,2,0
26-09-20,W.P. Kuala Lumpur,2658,657,18,0,6,0
27-09-20,W.P. Kuala Lumpur,2664,657,18,0,6,0
28-09-20,W.P. Kuala Lumpur,2665,657,18,0,1,0
29-09-20,W.P. Kuala Lumpur,2666,657,18,0,1,0
30-09-20,W.P. Kuala Lumpur,2672,657,18,0,6,0
01-10-20,W.P. Kuala Lumpur,2686,657,18,0,14,0
02-10-20,W.P. Kuala Lumpur,2687,657,18,0,1,0
03-10-20,W.P. Kuala Lumpur,2691,657,18,0,4,0
04-10-20,W.P. Kuala Lumpur,2694,657,18,0,3,0
05-10-20,W.P. Kuala Lumpur,2701,657,18,0,7,0
06-10-20,W.P. Kuala Lumpur,2707,657,18,0,6,0
07-10-20,W.P. Kuala Lumpur,2711,658,18,0,4,1
08-10-20,W.P. Kuala Lumpur,2723,658,18,0,12,0
09-10-20,W.P. Kuala Lumpur,2733,658,18,0,10,0
10-10-20,W.P. Kuala Lumpur,2739,658,18,0,6,0
11-10-20,W.P. Kuala Lumpur,2754,658,18,0,15,0
12-10-20,W.P. Kuala Lumpur,2782,658,18,0,28,0
13-10-20,W.P. Kuala Lumpur,2792,658,18,0,10,0
14-10-20,W.P. Kuala Lumpur,2804,658,18,0,12,0
15-10-20,W.P. Kuala Lumpur,2814,660,18,0,10,2
16-10-20,W.P. Kuala Lumpur,2824,661,19,1,10,1
17-10-20,W.P. Kuala Lumpur,2839,661,19,0,15,0
18-10-20,W.P. Kuala Lumpur,2846,661,19,0,7,0
19-10-20,W.P. Kuala Lumpur,2853,661,19,0,7,0
20-10-20,W.P. Kuala Lumpur,2860,661,19,0,7,0
21-10-20,W.P. Kuala Lumpur,2886,661,19,0,26,0
22-10-20,W.P. Kuala Lumpur,2909,662,19,0,23,1
23-10-20,W.P. Kuala Lumpur,2920,664,19,0,11,2
24-10-20,W.P. Kuala Lumpur,2939,664,19,0,19,0
25-10-20,W.P. Kuala Lumpur,2949,665,19,0,10,1
26-10-20,W.P. Kuala Lumpur,2966,669,19,0,17,4
27-10-20,W.P. Kuala Lumpur,2977,669,19,0,11,0
28-10-20,W.P. Kuala Lumpur,2991,670,19,0,14,1
29-10-20,W.P. Kuala Lumpur,3014,671,19,0,23,1
30-10-20,W.P. Kuala Lumpur,3033,677,19,0,19,6
31-10-20,W.P. Kuala Lumpur,3044,679,19,0,11,2
01-11-20,W.P. Kuala Lumpur,3048,680,19,0,4,1
02-11-20,W.P. Kuala Lumpur,3070,681,19,0,22,1
03-11-20,W.P. Kuala Lumpur,3092,683,19,0,22,2
04-11-20,W.P. Kuala Lumpur,3101,685,19,0,9,2
05-11-20,W.P. Kuala Lumpur,3118,685,19,0,17,0
06-11-20,W.P. Kuala Lumpur,3136,685,19,0,18,0
07-11-20,W.P. Kuala Lumpur,3164,692,19,0,28,7
08-11-20,W.P. Kuala Lumpur,3175,694,19,0,11,2
09-11-20,W.P. Kuala Lumpur,3197,696,19,0,22,2
10-11-20,W.P. Kuala Lumpur,3216,700,19,0,19,4
11-11-20,W.P. Kuala Lumpur,3237,700,19,0,21,0
12-11-20,W.P. Kuala Lumpur,3286,703,19,0,49,3
13-11-20,W.P. Kuala Lumpur,3488,707,19,0,202,4
14-11-20,W.P. Kuala Lumpur,3501,732,19,0,13,25
15-11-20,W.P. Kuala Lumpur,3976,765,19,0,475,33
16-11-20,W.P. Kuala Lumpur,4368,836,19,0,392,71
17-11-20,W.P. Kuala Lumpur,4613,900,19,0,245,64
18-11-20,W.P. Kuala Lumpur,4644,901,19,0,31,1
19-11-20,W.P. Kuala Lumpur,4716,901,19,0,72,0
20-11-20,W.P. Kuala Lumpur,4762,907,19,0,46,6
21-11-20,W.P. Kuala Lumpur,4830,1141,19,0,68,234
22-11-20,W.P. Kuala Lumpur,4860,1378,19,0,30,237
23-11-20,W.P. Kuala Lumpur,5056,1389,19,0,196,11
24-11-20,W.P. Kuala Lumpur,5146,1451,19,0,90,62
25-11-20,W.P. Kuala Lumpur,5190,1566,19,0,44,115
26-11-20,W.P. Kuala Lumpur,5249,1680,19,0,59,114
27-11-20,W.P. Kuala Lumpur,5403,1755,19,0,154,75
28-11-20,W.P. Kuala Lumpur,5594,1825,19,0,191,70
29-11-20,W.P. Kuala Lumpur,6087,1961,19,0,493,136
30-11-20,W.P. Kuala Lumpur,6206,2367,19,0,119,406
01-12-20,W.P. Kuala Lumpur,6232,2599,19,0,26,232
02-12-20,W.P. Kuala Lumpur,6317,2760,19,0,85,161
03-12-20,W.P. Kuala Lumpur,6366,2768,20,1,49,8
04-12-20,W.P. Kuala Lumpur,6622,2774,20,0,256,6
05-12-20,W.P. Kuala Lumpur,6887,2788,20,0,265,14
06-12-20,W.P. Kuala Lumpur,7065,3007,20,0,178,219
07-12-20,W.P. Kuala Lumpur,7213,3044,20,0,148,37
08-12-20,W.P. Kuala Lumpur,7311,3145,20,0,98,101
09-12-20,W.P. Kuala Lumpur,7440,3203,21,1,129,58
10-12-20,W.P. Kuala Lumpur,7576,3260,21,0,136,57
11-12-20,W.P. Kuala Lumpur,7708,3298,21,0,132,38
12-12-20,W.P. Kuala Lumpur,7946,3341,21,0,238,43
13-12-20,W.P. Kuala Lumpur,8077,3417,21,0,131,76
14-12-20,W.P. Kuala Lumpur,8201,3498,21,0,124,81
15-12-20,W.P. Kuala Lumpur,8897,3527,21,0,696,29
16-12-20,W.P. Kuala Lumpur,9129,3537,21,0,232,10
17-12-20,W.P. Kuala Lumpur,9426,3555,21,0,297,18
18-12-20,W.P. Kuala Lumpur,9623,3566,21,0,197,11
19-12-20,W.P. Kuala Lumpur,9904,3683,21,0,281,117
20-12-20,W.P. Kuala Lumpur,10188,3697,21,0,284,14
21-12-20,W.P. Kuala Lumpur,10315,3709,21,0,127,12
22-12-20,W.P. Kuala Lumpur,10819,3841,21,0,504,132
23-12-20,W.P. Kuala Lumpur,11045,3845,22,1,226,4
24-12-20,W.P. Kuala Lumpur,11424,3861,22,0,379,16
25-12-20,W.P. Kuala Lumpur,11564,3878,22,0,140,17
26-12-20,W.P. Kuala Lumpur,12292,3893,22,0,728,15
27-12-20,W.P. Kuala Lumpur,12494,3926,22,0,202,33
28-12-20,W.P. Kuala Lumpur,12690,3946,22,0,196,20
29-12-20,W.P. Kuala Lumpur,13048,3983,22,0,358,37
30-12-20,W.P. Kuala Lumpur,13267,3993,22,0,219,10
31-12-20,W.P. Kuala Lumpur,13489,4032,22,0,222,39
01-01-21,W.P. Kuala Lumpur,13946,4116,23,1,457,84
02-01-21,W.P. Kuala Lumpur,14102,4203,25,2,156,87
03-01-21,W.P. Kuala Lumpur,14214,4249,25,0,112,46
04-01-21,W.P. Kuala Lumpur,14364,4275,25,0,150,26
05-01-21,W.P. Kuala Lumpur,14677,4342,25,0,313,67
06-01-21,W.P. Kuala Lumpur,14942,4367,26,1,265,25
07-01-21,W.P. Kuala Lumpur,15641,4409,27,1,699,42
08-01-21,W.P. Kuala Lumpur,15540,4457,27,0,-101,48
09-01-21,W.P. Kuala Lumpur,15738,4513,27,0,198,56
10-01-21,W.P. Kuala Lumpur,15969,4549,30,3,231,36
11-01-21,W.P. Kuala Lumpur,16173,4585,30,0,204,36
12-01-21,W.P. Kuala Lumpur,16499,4625,30,0,326,40
13-01-21,W.P. Kuala Lumpur,16788,4665,30,0,289,40
14-01-21,W.P. Kuala Lumpur,17045,4744,30,0,257,79
15-01-21,W.P. Kuala Lumpur,17446,4794,30,0,401,50
16-01-21,W.P. Kuala Lumpur,17793,4829,31,1,347,35
17-01-21,W.P. Kuala Lumpur,18127,4881,31,0,334,52
18-01-21,W.P. Kuala Lumpur,18377,4918,31,0,250,37
19-01-21,W.P. Kuala Lumpur,18898,4969,31,0,521,51
20-01-21,W.P. Kuala Lumpur,19411,5022,31,0,513,53
21-01-21,W.P. Kuala Lumpur,19987,5090,31,0,576,68
22-01-21,W.P. Kuala Lumpur,20422,5128,33,2,435,38
23-01-21,W.P. Kuala Lumpur,20970,5175,34,1,548,47
24-01-21,W.P. Kuala Lumpur,21360,5219,34,0,390,44
25-01-21,W.P. Kuala Lumpur,21665,5273,35,1,305,54
26-01-21,W.P. Kuala Lumpur,22275,5301,39,4,610,28
27-01-21,W.P. Kuala Lumpur,22973,5347,39,0,698,46
28-01-21,W.P. Kuala Lumpur,23651,5418,41,2,678,71
29-01-21,W.P. Kuala Lumpur,24338,5487,42,1,687,69
30-01-21,W.P. Kuala Lumpur,24818,5543,42,0,480,56
31-01-21,W.P. Kuala Lumpur,25601,5605,43,1,783,62
01-02-21,W.P. Kuala Lumpur,26303,5647,43,0,702,42
02-02-21,W.P. Kuala Lumpur,26922,5686,45,2,619,39
03-02-21,W.P. Kuala Lumpur,27573,5725,46,1,651,39
04-02-21,W.P. Kuala Lumpur,28054,5763,46,0,481,38
05-02-21,W.P. Kuala Lumpur,28449,5790,53,7,395,27
06-02-21,W.P. Kuala Lumpur,28851,5829,55,2,402,39
07-02-21,W.P. Kuala Lumpur,29223,5854,58,3,372,25
08-02-21,W.P. Kuala Lumpur,29518,5895,61,3,295,41
09-02-21,W.P. Kuala Lumpur,29940,5940,62,1,422,45
10-02-21,W.P. Kuala Lumpur,30348,5969,63,1,408,29
11-02-21,W.P. Kuala Lumpur,30783,5996,64,1,435,27
12-02-21,W.P. Kuala Lumpur,31157,6037,66,2,374,41
13-02-21,W.P. Kuala Lumpur,31668,6064,66,0,511,27
14-02-21,W.P. Kuala Lumpur,31822,6092,66,0,154,28
15-02-21,W.P. Kuala Lumpur,32004,6119,68,2,182,27
16-02-21,W.P. Kuala Lumpur,32322,6143,71,3,318,24
17-02-21,W.P. Kuala Lumpur,32548,6174,74,3,226,31
18-02-21,W.P. Kuala Lumpur,32760,6219,76,2,212,45
19-02-21,W.P. Kuala Lumpur,32987,6257,82,6,227,38
20-02-21,W.P. Kuala Lumpur,33217,6298,82,0,230,41
21-02-21,W.P. Kuala Lumpur,33340,6349,83,1,123,51
22-02-21,W.P. Kuala Lumpur,33643,6371,83,0,303,22
23-02-21,W.P. Kuala Lumpur,33798,6386,83,0,155,15
24-02-21,W.P. Kuala Lumpur,34179,6409,90,7,381,23
25-02-21,W.P. Kuala Lumpur,34397,6440,90,0,218,31
26-02-21,W.P. Kuala Lumpur,34519,6469,93,3,122,29
27-02-21,W.P. Kuala Lumpur,34636,6526,99,6,117,57
28-02-21,W.P. Kuala Lumpur,34973,6547,99,0,337,21
01-03-21,W.P. Kuala Lumpur,35048,6559,101,2,75,12
02-03-21,W.P. Kuala Lumpur,35193,6573,102,1,145,14
03-03-21,W.P. Kuala Lumpur,35285,6592,104,2,92,19
04-03-21,W.P. Kuala Lumpur,35405,6600,105,1,120,8
05-03-21,W.P. Kuala Lumpur,35513,6621,105,0,108,21
06-03-21,W.P. Kuala Lumpur,35594,6636,105,0,81,15
07-03-21,W.P. Kuala Lumpur,35719,6649,105,0,125,13
08-03-21,W.P. Kuala Lumpur,35790,6656,106,1,71,7
09-03-21,W.P. Kuala Lumpur,35909,6668,107,1,119,12
10-03-21,W.P. Kuala Lumpur,36012,6675,107,0,103,7
11-03-21,W.P. Kuala Lumpur,36098,6688,108,1,86,13
12-03-21,W.P. Kuala Lumpur,36206,6691,109,1,108,3
13-03-21,W.P. Kuala Lumpur,36364,6700,110,1,158,9
14-03-21,W.P. Kuala Lumpur,36419,6709,112,2,55,9
15-03-21,W.P. Kuala Lumpur,36480,6718,112,0,61,9
16-03-21,W.P. Kuala Lumpur,36566,6724,113,1,86,6
17-03-21,W.P. Kuala Lumpur,36620,6729,113,0,54,5
18-03-21,W.P. Kuala Lumpur,36699,6737,113,0,79,8
19-03-21,W.P. Kuala Lumpur,36874,6745,114,1,175,8
20-03-21,W.P. Kuala Lumpur,36952,6746,114,0,78,1
21-03-21,W.P. Kuala Lumpur,37067,6751,115,1,115,5
22-03-21,W.P. Kuala Lumpur,37225,6759,116,1,158,8
23-03-21,W.P. Kuala Lumpur,37289,6766,116,0,64,7
24-03-21,W.P. Kuala Lumpur,37342,6775,116,0,53,9
25-03-21,W.P. Kuala Lumpur,37440,6779,116,0,98,4
26-03-21,W.P. Kuala Lumpur,37526,6788,116,0,86,9
27-03-21,W.P. Kuala Lumpur,37610,6793,116,0,84,5
28-03-21,W.P. Kuala Lumpur,37668,6799,116,0,58,6
29-03-21,W.P. Kuala Lumpur,37725,6802,116,0,57,3
30-03-21,W.P. Kuala Lumpur,37778,6808,118,2,53,6
31-03-21,W.P. Kuala Lumpur,37820,6811,118,0,42,3
01-04-21,W.P. Kuala Lumpur,37921,6813,119,1,101,2
02-04-21,W.P. Kuala Lumpur,38009,6818,119,0,88,5
03-04-21,W.P. Kuala Lumpur,38076,6826,120,1,67,8
04-04-21,W.P. Kuala Lumpur,38149,6836,120,0,73,10
05-04-21,W.P. Kuala Lumpur,38237,6841,120,0,88,5
06-04-21,W.P. Kuala Lumpur,38324,6843,120,0,87,2
07-04-21,W.P. Kuala Lumpur,38408,6846,121,1,84,3
08-04-21,W.P. Kuala Lumpur,38528,6855,121,0,120,9
09-04-21,W.P. Kuala Lumpur,38663,6857,122,1,135,2
10-04-21,W.P. Kuala Lumpur,38769,6866,122,0,106,9
11-04-21,W.P. Kuala Lumpur,38865,6868,124,2,96,2
12-04-21,W.P. Kuala Lumpur,38981,6872,126,2,116,4
13-04-21,W.P. Kuala Lumpur,39114,6873,126,0,133,1
14-04-21,W.P. Kuala Lumpur,39248,6879,127,1,134,6
15-04-21,W.P. Kuala Lumpur,39419,6880,130,3,171,1
16-04-21,W.P. Kuala Lumpur,39664,6882,130,0,245,2
17-04-21,W.P. Kuala Lumpur,39916,6887,130,0,252,5
18-04-21,W.P. Kuala Lumpur,40092,6890,131,1,176,3
19-04-21,W.P. Kuala Lumpur,40245,6894,132,1,153,4
20-04-21,W.P. Kuala Lumpur,40589,6898,132,0,344,4
21-04-21,W.P. Kuala Lumpur,40880,6905,133,1,291,7
22-04-21,W.P. Kuala Lumpur,41212,6909,133,0,332,4
23-04-21,W.P. Kuala Lumpur,41514,6914,135,2,302,5
24-04-21,W.P. Kuala Lumpur,41754,6921,136,1,240,7
25-04-21,W.P. Kuala Lumpur,41971,6927,139,3,217,6
26-04-21,W.P. Kuala Lumpur,42225,6928,139,0,254,1
27-04-21,W.P. Kuala Lumpur,42602,6936,140,1,377,8
28-04-21,W.P. Kuala Lumpur,43042,6944,140,0,440,8
29-04-21,W.P. Kuala Lumpur,43401,6953,144,4,359,9
30-04-21,W.P. Kuala Lumpur,43656,6962,144,0,255,9
01-05-21,W.P. Kuala Lumpur,43971,6967,146,2,315,5
02-05-21,W.P. Kuala Lumpur,44169,6980,147,1,198,13
03-05-21,W.P. Kuala Lumpur,44369,6995,150,3,200,15
04-05-21,W.P. Kuala Lumpur,44777,7007,150,0,408,12
05-05-21,W.P. Kuala Lumpur,45090,7030,150,0,313,23
06-05-21,W.P. Kuala Lumpur,45567,7065,152,2,477,35
07-05-21,W.P. Kuala Lumpur,46003,7084,155,3,436,19
08-05-21,W.P. Kuala Lumpur,46560,7101,160,5,557,17
09-05-21,W.P. Kuala Lumpur,46898,7118,166,6,338,17
10-05-21,W.P. Kuala Lumpur,47218,7134,168,2,320,16
